.imp,state,year,fc_entered,fc_istpr,fc_caseload,fc_totalrem_mn,fc_inst,fc_aian_home,st_fips,pop_child
3,56,2010,31,4,62,1.2903225806451613,17,0.21428571428571427,56,5708
3,56,2011,15,0,21,1.0476190476190477,2,0,56,5657
3,56,2012,27,2,48,1.5625,5,0.38235294117647056,56,5778
3,56,2013,17,1,32,1.75,10,0,56,5913
3,56,2014,33,1,61,1.2622950819672132,10,0,56,6078
3,56,2015,48,0,94,1.0957446808510638,8,0.08,56,6256
3,56,2016,34,0,42,1.2857142857142858,3,0.06060606060606061,56,6294
3,56,2017,23,0,23,1,2,0,56,6198
3,26,2004,206,179,588,1.130952380952381,95,0.16666666666666666,26,25117
3,26,2005,171,95,447,1.1409395973154361,49,0.22085889570552147,26,25148
3,26,2007,177,173,506,1.0849802371541502,35,0.32085561497326204,26,25599
3,26,2006,154,177,457,1.113785557986871,65,0.17981072555205047,26,25340
3,26,2008,250,206,691,1.2054992764109986,77,0.2840646651270208,26,25684
3,26,2009,202,138,560,1.2017857142857142,44,0.21875,26,25763
3,26,2010,161,133,488,1.1147540983606556,25,0.31666666666666665,26,26327
3,26,2011,161,157,486,1.146090534979424,21,0.2569832402234637,26,26708
3,26,2012,190,107,499,1.122244488977956,20,0.2923076923076923,26,26348
3,26,2013,191,86,477,1.0545073375262055,23,0.2059800664451827,26,26070
3,26,2014,194,100,450,1.0422222222222222,24,0.22021660649819494,26,25806
3,26,2015,141,48,296,1.0067567567567568,11,0.30952380952380953,26,25635
3,26,2016,139,25,214,1.0093457943925233,7,0.31875,26,25521
3,26,2017,79,2,79,1,6,0.2318840579710145,26,25379
3,2,2004,207,407,1302,1.3609831029185868,129,0.45064377682403434,02,42484
3,2,2005,543,419,1676,1.3048926014319808,150,0.4978241949521323,02,42489
3,2,2007,553,316,1584,1.246212121212121,99,0.5214424951267057,02,42356
3,2,2006,548,468,1667,1.2291541691661667,128,0.4457092819614711,02,42383
3,2,2008,569,436,1761,1.1453719477569562,81,0.4847161572052402,02,41939
3,2,2009,598,444,1673,1.2014345487148834,79,0.4569757727652464,02,41578
3,2,2010,517,420,1466,1.1637107776261937,70,0.4450651769087523,02,41774
3,2,2011,547,334,1508,1.1525198938992043,63,0.518918918918919,02,41847
3,2,2012,569,391,1613,1.1128332300061996,74,0.43172526573998365,02,42302
3,2,2013,574,341,1601,1.094316052467208,75,0.4513491414554375,02,42778
3,2,2014,683,226,1734,1.04959630911188,57,0.47557251908396947,02,43000
3,2,2015,710,136,1564,1.0383631713554988,73,0.5125977410947002,02,43145
3,2,2016,702,17,1134,1.0185185185185186,39,0.5154028436018957,02,43296
3,2,2017,478,5,478,1.00418410041841,18,0.47733333333333333,02,43235
4,17,2004,5,0,6,1,0,0,17,17398
4,17,2005,7,10,30,1.0333333333333334,2,0,17,18563
4,17,2007,21,6,90,1.1,10,0.03225806451612903,17,21252
4,17,2006,38,8,89,1.0224719101123596,27,0.4666666666666667,17,19842
4,17,2008,9,8,41,1.1951219512195121,4,0,17,22862
4,17,2009,3,9,35,1.1142857142857143,1,0,17,24467
4,17,2010,15,0,46,1.173913043478261,8,0.25,17,26831
4,17,2011,9,5,34,1,2,0.04,17,28268
4,17,2012,12,10,48,1,3,0,17,27416
4,17,2013,6,9,20,1,3,0,17,26651
4,17,2014,7,7,26,1.0384615384615385,5,0,17,25675
4,17,2015,17,2,40,1.1,2,0,17,24840
4,17,2016,12,2,18,1.0555555555555556,1,0,17,23983
4,17,2017,15,0,15,1,0,0,17,23768
4,18,2004,125,85,346,1.2080924855491328,42,0.0421455938697318,18,6403
4,18,2005,110,50,265,1.2,29,0.061855670103092786,18,6625
4,18,2007,129,31,243,1.1975308641975309,30,0.11864406779661017,18,7233
4,18,2006,126,47,283,1.1307420494699647,25,0.06306306306306306,18,6902
4,18,2008,95,19,194,1.1134020618556701,14,0.2222222222222222,18,7501
4,18,2009,105,36,244,1.3442622950819672,5,0.061855670103092786,18,7900
4,18,2010,58,15,128,1.234375,13,0.03488372093023256,18,8406
4,18,2011,36,4,74,1.1216216216216217,8,0.023255813953488372,18,8712
4,18,2012,45,8,99,1.121212121212121,4,0.07246376811594203,18,8649
4,18,2013,45,12,104,1.0288461538461537,10,0.05357142857142857,18,8587
4,18,2014,20,8,51,1.1176470588235294,3,0,18,8598
4,18,2015,43,7,111,1.018018018018018,11,0.03076923076923077,18,8574
4,18,2016,42,1,73,1,3,0.07272727272727272,18,8465
4,18,2017,38,0,38,1,0,0.08823529411764706,18,8502
4,19,2004,141,69,296,1.4864864864864864,67,0.19148936170212766,19,4368
4,19,2005,196,82,460,1.3891304347826088,89,0.28095238095238095,19,4472
4,19,2007,102,45,240,1.175,23,0.1885245901639344,19,4790
4,19,2006,104,41,263,1.2243346007604563,27,0.19424460431654678,19,4668
4,19,2008,133,54,282,1.2234042553191489,24,0.2569444444444444,19,5055
4,19,2009,152,49,338,1.3106508875739644,24,0.20588235294117646,19,5280
4,19,2010,171,71,384,1.2838541666666667,44,0.17679558011049723,19,5358
4,19,2011,104,45,221,1.1402714932126696,14,0.24347826086956523,19,5535
4,19,2012,128,43,271,1.2214022140221403,19,0.2446043165467626,19,5787
4,19,2013,119,42,247,1.1336032388663968,12,0.3700787401574803,19,5952
4,19,2014,108,43,221,1.1312217194570136,10,0.34210526315789475,19,6243
4,19,2015,130,69,265,1.0716981132075472,9,0.2125,19,6408
4,19,2016,98,13,161,1.0807453416149069,6,0.4155844155844156,19,6535
4,19,2017,58,4,58,1,6,0.3235294117647059,19,6564
4,12,2004,84,5,157,1.5095541401273886,10,0.3424657534246575,12,22547
4,12,2005,49,17,93,1.3440860215053763,6,0.2413793103448276,12,23370
4,12,2007,82,24,184,1.3043478260869565,9,0.4069767441860465,12,25265
4,12,2006,51,13,122,1.3114754098360655,7,0.2782608695652174,12,23991
4,12,2008,99,26,188,1.1808510638297873,10,0.42696629213483145,12,25938
4,12,2009,83,13,163,1.1349693251533743,12,0.4503311258278146,12,26113
4,12,2010,116,37,245,1.2530612244897958,10,0.4199134199134199,12,26203
4,12,2011,63,19,140,1.2214285714285715,11,0.2421875,12,26371
4,12,2012,72,20,141,1.1702127659574468,4,0.40875912408759124,12,25996
4,12,2013,54,5,98,1.0510204081632653,4,0.35106382978723405,12,25751
4,12,2014,73,11,128,1.046875,17,0.2972972972972973,12,25619
4,12,2015,66,15,132,1.0227272727272727,9,0.4146341463414634,12,25530
4,12,2016,51,7,83,1.036144578313253,4,0.41025641025641024,12,25711
4,12,2017,20,0,20,1,0,0.25,12,26324
4,13,2004,18,6,51,1.5490196078431373,9,0,13,9949
4,13,2005,21,0,36,1,2,0.038461538461538464,13,10609
4,13,2007,19,5,37,1.135135135135135,3,0,13,12680
4,13,2006,15,0,26,1.2307692307692308,2,0,13,11546
4,13,2008,11,0,19,1.2105263157894737,7,0,13,13534
4,13,2009,16,1,28,1.1785714285714286,4,0,13,15012
4,13,2010,10,6,19,1,2,0,13,16298
4,13,2011,15,5,39,1.7435897435897436,6,0.06666666666666667,13,17033
4,13,2012,14,8,41,1.048780487804878,10,0,13,16941
4,13,2013,5,1,17,1.2352941176470589,4,0,13,17043
4,13,2014,19,8,38,1.105263157894737,4,0,13,17054
4,13,2015,10,0,23,1.0869565217391304,7,0,13,17158
4,13,2016,5,0,7,1,0,0,13,17301
4,13,2017,24,0,24,1,6,0,13,17618
4,15,2004,70,56,163,1.2331288343558282,10,0.052980132450331126,15,1295
4,15,2005,79,37,204,1.2156862745098038,12,0.06486486486486487,15,1295
4,15,2007,43,34,101,1.2673267326732673,1,0.17,15,1314
4,15,2006,55,22,99,1.1313131313131313,6,0,15,1303
4,15,2008,60,20,111,1.2792792792792793,8,0.10784313725490197,15,1273
4,15,2009,70,17,141,1.425531914893617,8,0.007575757575757576,15,1249
4,15,2010,48,6,88,1.1136363636363635,19,0.1044776119402985,15,1259
4,15,2011,36,7,71,1.1126760563380282,13,0.08771929824561403,15,1240
4,15,2012,49,13,95,1.231578947368421,5,0.12048192771084337,15,1319
4,15,2013,31,7,62,1.1935483870967742,9,0.09433962264150944,15,1304
4,15,2014,37,10,87,1.1264367816091954,14,0.057971014492753624,15,1361
4,15,2015,24,2,47,1.148936170212766,3,0.12195121951219512,15,1388
4,15,2016,22,2,38,1,1,0.2,15,1370
4,15,2017,14,0,14,1,0,0,15,1324
4,1,2004,10,0,25,1.28,0,0.25,01,7671
4,1,2005,4,12,34,1.2352941176470589,15,0,01,7824
4,1,2007,8,21,61,1.098360655737705,4,0.24444444444444444,01,8236
4,1,2006,3,15,22,1.0909090909090908,1,0.05555555555555555,01,7925
4,1,2008,5,0,7,1,0,0,01,8640
4,1,2009,15,7,44,1,3,0.1111111111111111,01,8980
4,1,2010,7,4,21,1.5714285714285714,4,0,01,9475
4,1,2011,6,1,12,1,0,0,01,9831
4,1,2012,6,2,14,1,0,0,01,9484
4,1,2013,8,3,19,1,0,0,01,9203
4,1,2014,4,0,9,1,4,0,01,8982
4,1,2015,2,0,4,1,0,0,01,8856
4,1,2016,10,0,20,1,4,0.09090909090909091,01,8799
4,1,2017,8,0,8,1,1,0,01,8738
4,4,2004,526,222,1169,1.3071000855431993,304,0.3312421580928482,04,113313
4,4,2005,616,231,1338,1.3632286995515694,323,0.2837259100642398,04,114761
4,4,2007,591,215,1230,1.3796747967479674,197,0.23708206686930092,04,119054
4,4,2006,605,198,1280,1.30390625,250,0.3086680761099366,04,117134
4,4,2008,634,217,1319,1.4094010614101593,178,0.33052434456928836,04,120984
4,4,2009,514,240,1137,1.3087071240105541,120,0.33471502590673574,04,122661
4,4,2010,559,303,1278,1.2449139280125197,137,0.2965009208103131,04,122762
4,4,2011,665,345,1536,1.19140625,151,0.31478658536585363,04,122844
4,4,2012,835,482,1997,1.185778668002003,233,0.3115942028985507,04,122932
4,4,2013,790,471,1851,1.1215559157212318,176,0.35275490816972765,04,123809
4,4,2014,763,362,1741,1.1051120045950602,200,0.30013831258644535,04,124721
4,4,2015,974,249,1894,1.0755015839493136,218,0.37104930467762326,04,125796
4,4,2016,744,97,1170,1.0367521367521368,173,0.3471337579617834,04,126573
4,4,2017,450,4,450,1.0177777777777777,56,0.335978835978836,04,126919
4,5,2004,31,36,115,1.1652173913043478,14,0,05,6493
4,5,2005,30,16,66,1.378787878787879,12,0.05,05,6719
4,5,2007,39,21,78,1.2820512820512822,16,0,05,7157
4,5,2006,35,21,85,1.1764705882352942,12,0.03278688524590164,05,6940
4,5,2008,40,20,95,1.1578947368421053,20,0.034482758620689655,05,7547
4,5,2009,35,21,80,1.4,9,0,05,7998
4,5,2010,62,21,126,1.3253968253968254,37,0.014925373134328358,05,8248
4,5,2011,57,46,140,1.1857142857142857,31,0.03125,05,8745
4,5,2012,43,11,96,1.09375,19,0.06557377049180328,05,8554
4,5,2013,57,56,129,1.3255813953488371,17,0.16326530612244897,05,8683
4,5,2014,32,20,78,1.0256410256410255,6,0.16129032258064516,05,8578
4,5,2015,72,25,147,1.0476190476190477,13,0.10377358490566038,05,8565
4,5,2016,66,7,112,1,28,0.04918032786885246,05,8732
4,5,2017,34,1,34,1.0294117647058822,3,0.25,05,8807
4,6,2004,1129,584,3175,1.3795275590551181,226,0.11705952856572113,06,172609
4,6,2005,1272,717,3472,1.3153801843317972,234,0.10818713450292397,06,177629
4,6,2007,1247,440,3126,1.3272552783109406,233,0.10072556551429791,06,190108
4,6,2006,1149,471,3159,1.291547958214625,274,0.09302325581395349,06,183605
4,6,2008,1337,388,2926,1.3571428571428572,245,0.08031774051191527,06,198170
4,6,2009,852,321,2187,1.2981252857796068,141,0.14253265190232822,06,207573
4,6,2010,931,397,2346,1.3009377664109123,114,0.10322922181048173,06,221574
4,6,2011,920,440,2393,1.2323443376514835,132,0.10653266331658291,06,231712
4,6,2012,954,389,2406,1.1795511221945136,116,0.10587102983638114,06,226463
4,6,2013,855,412,2198,1.1888080072793448,132,0.11645299145299146,06,221386
4,6,2014,964,387,2484,1.1167471819645733,173,0.1168770453482936,06,216459
4,6,2015,1103,200,2186,1.0631290027447393,176,0.10624666310731447,06,212111
4,6,2016,1023,76,1625,1.0313846153846153,126,0.07965242577842144,06,208249
4,6,2017,660,1,660,1.0106060606060605,50,0.08614864864864864,06,207351
4,8,2004,201,75,420,1.630952380952381,126,0.04332129963898917,08,20648
4,8,2005,163,55,322,1.391304347826087,89,0.11737089201877934,08,21245
4,8,2007,149,49,285,1.2280701754385965,47,0.03167420814479638,08,22838
4,8,2006,169,30,297,1.4006734006734007,104,0.07567567567567568,08,22161
4,8,2008,136,32,241,1.3443983402489628,35,0.08163265306122448,08,24118
4,8,2009,142,35,296,1.3006756756756757,52,0.07929515418502203,08,25814
4,8,2010,130,27,241,1.5103734439834025,22,0.11165048543689321,08,27588
4,8,2011,137,27,256,1.2421875,35,0.03317535545023697,08,29337
4,8,2012,99,16,173,1.2485549132947977,39,0.03937007874015748,08,29343
4,8,2013,83,7,131,1.1526717557251909,18,0.09345794392523364,08,29165
4,8,2014,98,13,148,1.1554054054054055,13,0.10077519379844961,08,29518
4,8,2015,102,23,178,1.0898876404494382,10,0.06097560975609756,08,29796
4,8,2016,91,5,134,1.0820895522388059,10,0.02631578947368421,08,30294
4,8,2017,55,0,55,1,5,0.08163265306122448,08,30597
4,9,2004,25,5,65,1.2461538461538462,14,0.18181818181818182,09,4681
4,9,2005,10,4,26,1,8,0,09,4861
4,9,2007,9,11,32,1.25,15,0,09,5240
4,9,2006,20,7,50,1.16,9,0,09,5043
4,9,2008,7,4,16,1.0625,0,0,09,5420
4,9,2009,11,11,50,1.12,9,0.07692307692307693,09,5680
4,9,2010,8,3,22,1.4545454545454546,1,0,09,5803
4,9,2011,10,3,21,1.2857142857142858,2,0,09,6191
4,9,2012,3,0,6,1,1,0,09,6187
4,9,2013,7,1,23,1.0869565217391304,4,0,09,6272
4,9,2014,12,0,28,1,3,0.08,09,6371
4,9,2015,17,1,44,1,7,0,09,6511
4,9,2016,15,0,21,1,2,0.3888888888888889,09,6466
4,9,2017,5,0,5,1,0,0,09,6422
4,10,2004,1,0,1,1,1,NaN,10,1179
4,10,2005,2,0,6,1,2,0,10,1283
4,10,2007,4,0,7,1,2,0,10,1526
4,10,2006,1,0,2,2,2,NaN,10,1390
4,10,2008,3,0,9,1,3,0.6666666666666666,10,1604
4,10,2009,0,0,0,NA,0,NA,10,1763
4,10,2010,0,0,0,NA,0,NA,10,1848
4,10,2011,1,0,2,1,0,0,10,1963
4,10,2012,0,0,0,NA,0,NA,10,1896
4,10,2013,0,0,0,NA,0,NA,10,1817
4,10,2014,0,0,0,NA,0,NA,10,1784
4,10,2015,0,0,0,NA,0,NA,10,1759
4,10,2016,0,0,0,NA,0,NA,10,1714
4,10,2017,0,0,0,NA,0,NA,10,1782
4,11,2004,1,0,1,1,0,0,11,539
4,11,2005,7,0,9,1.1111111111111112,0,0,11,592
4,11,2007,0,0,2,1,0,0,11,625
4,11,2006,1,0,1,1,0,1,11,626
4,11,2008,5,0,7,1,1,0,11,700
4,11,2009,2,0,2,1,0,0,11,749
4,11,2010,5,0,6,1,0,0,11,800
4,11,2011,2,0,3,1,0,0,11,822
4,11,2012,1,0,1,1,1,NaN,11,836
4,11,2013,0,0,0,NA,0,NA,11,907
4,11,2014,0,0,0,NA,0,NA,11,1100
4,11,2015,4,0,5,1,0,0,11,1161
4,11,2016,5,0,6,1,0,0,11,1140
4,11,2017,0,0,0,NA,0,NA,11,1194
4,16,2004,132,98,342,1.3421052631578947,34,0.16728624535315986,16,7856
4,16,2005,142,107,343,1.4489795918367347,39,0.12406015037593984,16,8086
4,16,2007,151,66,338,1.2366863905325445,22,0.15357142857142858,16,8838
4,16,2006,137,97,340,1.2352941176470589,43,0.09157509157509157,16,8532
4,16,2008,137,36,281,1.291814946619217,13,0.0648854961832061,16,9283
4,16,2009,150,45,331,1.299093655589124,37,0.1232876712328767,16,9705
4,16,2010,87,33,194,1.1597938144329898,8,0.1912568306010929,16,9892
4,16,2011,37,14,83,1.2289156626506024,25,0.21428571428571427,16,10199
4,16,2012,61,22,137,1.2116788321167884,10,0.11023622047244094,16,10474
4,16,2013,112,29,220,1.1636363636363636,8,0.13679245283018868,16,10576
4,16,2014,48,20,103,1.0097087378640777,2,0.27722772277227725,16,10806
4,16,2015,30,11,55,1.0363636363636364,5,0.12244897959183673,16,11080
4,16,2016,20,3,37,1,4,0.36363636363636365,16,11436
4,16,2017,29,1,29,1.0344827586206897,3,0.08695652173913043,16,11503
4,20,2004,57,17,152,1.3026315789473684,23,0.09302325581395349,20,10988
4,20,2005,62,27,166,1.0662650602409638,21,0.19,20,11231
4,20,2007,62,54,191,1.1570680628272252,13,0.07042253521126761,20,11740
4,20,2006,73,53,211,1.3696682464454977,18,0.07692307692307693,20,11553
4,20,2008,42,37,129,1.441860465116279,8,0.033707865168539325,20,12053
4,20,2009,67,41,184,1.4130434782608696,13,0.046875,20,12512
4,20,2010,66,33,173,1.1560693641618498,10,0.03669724770642202,20,13129
4,20,2011,100,73,276,1.0833333333333333,8,0.10377358490566038,20,13399
4,20,2012,79,77,236,1.0508474576271187,9,0.08379888268156424,20,13265
4,20,2013,78,69,246,1.0365853658536586,9,0.06930693069306931,20,13243
4,20,2014,116,52,291,1.0618556701030928,10,0.1324200913242009,20,13130
4,20,2015,139,30,312,1.0352564102564104,8,0.15319148936170213,20,12980
4,20,2016,101,4,174,1,13,0.17699115044247787,20,12765
4,20,2017,81,0,81,1,6,0.09836065573770492,20,12576
4,21,2004,10,5,28,1.2857142857142858,4,0,21,2467
4,21,2005,25,12,61,1.3278688524590163,13,0,21,2565
4,21,2007,11,9,36,1,3,0,21,2769
4,21,2006,16,10,38,1.0789473684210527,4,0.14285714285714285,21,2676
4,21,2008,16,7,37,1.1081081081081081,4,0,21,2839
4,21,2009,20,6,45,1.0222222222222221,9,0.05555555555555555,21,2967
4,21,2010,12,0,18,1.1666666666666667,3,0,21,3182
4,21,2011,12,2,24,1.125,4,0,21,3175
4,21,2012,13,5,25,1.12,3,0,21,3139
4,21,2013,11,4,27,1.1851851851851851,2,0,21,3142
4,21,2014,17,4,29,1.3103448275862069,5,0,21,3191
4,21,2015,16,0,24,1.1666666666666667,4,0,21,3251
4,21,2016,17,0,24,1.0833333333333333,2,0,21,3280
4,21,2017,13,0,13,1,4,0.2,21,3369
4,22,2004,9,7,33,1.6363636363636365,13,0.058823529411764705,22,9481
4,22,2005,14,1,36,1.6111111111111112,1,0.14814814814814814,22,9686
4,22,2007,10,6,27,1,0,0.4,22,9325
4,22,2006,22,6,42,1.2857142857142858,3,0.14705882352941177,22,9570
4,22,2008,12,1,22,1.3181818181818181,5,0,22,9651
4,22,2009,9,15,40,1,0,0.2631578947368421,22,10073
4,22,2010,10,5,18,1.2222222222222223,3,0,22,10464
4,22,2011,17,5,31,1.064516129032258,8,0,22,10692
4,22,2012,12,3,23,1,2,0,22,10707
4,22,2013,22,10,49,1.0204081632653061,4,0.3684210526315789,22,10808
4,22,2014,10,1,18,1.0555555555555556,1,0,22,10874
4,22,2015,21,2,33,1.0606060606060606,3,0.36666666666666664,22,10948
4,22,2016,8,1,12,1,0,0.08333333333333333,22,10925
4,22,2017,5,0,5,1,2,0.3333333333333333,22,10878
4,23,2004,18,7,51,1.2549019607843137,13,0,23,2781
4,23,2005,24,28,73,1.1917808219178083,9,0.07547169811320754,23,2807
4,23,2007,41,34,121,1.396694214876033,6,0.08421052631578947,23,2826
4,23,2006,39,28,91,1.1318681318681318,9,0.13333333333333333,23,2848
4,23,2008,37,21,97,1.422680412371134,7,0.19480519480519481,23,2886
4,23,2009,19,24,59,1.0508474576271187,2,0.28846153846153844,23,2937
4,23,2010,30,15,73,1.2328767123287672,2,0.12727272727272726,23,3004
4,23,2011,12,16,47,1.0425531914893618,2,0.05405405405405406,23,2969
4,23,2012,28,13,66,1.0606060606060606,2,0.047619047619047616,23,2952
4,23,2013,21,10,68,1,5,0.1,23,2910
4,23,2014,23,7,60,1.1166666666666667,3,0.08695652173913043,23,2842
4,23,2015,18,7,41,1,0,0.05405405405405406,23,2881
4,23,2016,20,1,34,1,1,0.37037037037037035,23,2940
4,23,2017,15,0,15,1,0,0.26666666666666666,23,2964
4,24,2004,14,4,36,1.4444444444444444,3,0.0625,24,6825
4,24,2005,12,5,43,1.069767441860465,3,0.02631578947368421,24,7214
4,24,2007,9,3,29,1.0689655172413792,2,0.043478260869565216,24,8109
4,24,2006,11,4,33,1.2727272727272727,5,0,24,7627
4,24,2008,6,4,12,1,1,0,24,8547
4,24,2009,6,0,12,1,1,0,24,8897
4,24,2010,8,1,11,1.0909090909090908,3,0,24,9541
4,24,2011,5,3,11,1.0909090909090908,0,0,24,10060
4,24,2012,8,1,16,1,0,0,24,10072
4,24,2013,4,0,9,1,0,0,24,10080
4,24,2014,7,0,11,1.0909090909090908,1,0,24,10313
4,24,2015,9,0,17,1.1176470588235294,2,0,24,10705
4,24,2016,16,0,24,1,3,0,24,11187
4,24,2017,4,0,4,1,0,0,24,11522
4,25,2004,39,10,121,1.322314049586777,7,0.08695652173913043,25,7632
4,25,2005,72,28,188,1.6063829787234043,27,0.019230769230769232,25,8000
4,25,2007,39,20,99,1.5353535353535352,16,0,25,8698
4,25,2006,24,12,77,1.2207792207792207,10,0.11764705882352941,25,8372
4,25,2008,45,28,127,1.6614173228346456,6,0.06862745098039216,25,9089
4,25,2009,42,23,130,1.476923076923077,7,0.06451612903225806,25,9584
4,25,2010,38,13,153,1.3202614379084967,10,0.1565217391304348,25,10119
4,25,2011,48,59,188,1.1382978723404256,16,0.0425531914893617,25,10370
4,25,2012,69,67,251,1.2231075697211156,7,0.010471204188481676,25,10236
4,25,2013,68,41,245,1.1551020408163266,10,0.04918032786885246,25,10188
4,25,2014,89,38,331,1.2175226586102719,19,0.043668122270742356,25,10103
4,25,2015,105,19,235,1.0425531914893618,26,0.032467532467532464,25,9951
4,25,2016,85,2,160,1.05,10,0.01818181818181818,25,9841
4,25,2017,43,0,43,1.0465116279069768,4,0.21212121212121213,25,9937
4,27,2004,950,176,1777,1.7439504783342712,417,0.4638364779874214,27,24687
4,27,2005,1121,169,2083,1.5823331733077293,439,0.5529490616621984,27,25079
4,27,2007,1013,203,1974,1.619047619047619,390,0.5441826215022091,27,26441
4,27,2006,1031,278,2005,1.544638403990025,414,0.5295343988881167,27,25817
4,27,2008,908,281,1892,1.4894291754756872,323,0.5319602272727273,27,27249
4,27,2009,869,236,1776,1.4510135135135136,238,0.5760617760617761,27,27938
4,27,2010,788,198,1625,1.4596923076923076,242,0.6341666666666667,27,27767
4,27,2011,1003,353,2202,1.3569482288828338,288,0.5212014134275619,27,27835
4,27,2012,944,310,2157,1.3124710245711637,244,0.6276905177428738,27,28763
4,27,2013,1113,296,2511,1.2118677817602548,194,0.5562685093780849,27,29487
4,27,2014,1322,239,2993,1.1911125960574673,262,0.5831903945111492,27,30165
4,27,2015,1255,219,2463,1.1323589118960617,195,0.5426673479816045,27,30661
4,27,2016,1195,83,1900,1.0810526315789473,142,0.501038062283737,27,31328
4,27,2017,909,5,909,1.0198019801980198,63,0.5128205128205128,27,31332
4,28,2004,10,3,32,1.0625,2,0.037037037037037035,28,4698
4,28,2005,7,6,36,1.0833333333333333,1,0.034482758620689655,28,4819
4,28,2007,4,0,6,1,1,0,28,5221
4,28,2006,8,1,16,1.0625,6,0,28,4980
4,28,2008,12,6,26,1.3076923076923077,4,0.5,28,5292
4,28,2009,5,3,18,1,2,0,28,5437
4,28,2010,3,0,6,1,0,0.5,28,5542
4,28,2011,10,4,19,1,0,0.46153846153846156,28,5682
4,28,2012,0,0,0,NA,0,NA,28,5668
4,28,2013,9,0,15,1.0666666666666667,1,0,28,5736
4,28,2014,13,1,25,1.04,3,0,28,5810
4,28,2015,6,0,13,1,1,0,28,5948
4,28,2016,9,0,13,1,6,0,28,6069
4,28,2017,6,0,6,1,0,0,28,6056
4,29,2004,26,8,61,1.1147540983606556,2,0.07894736842105263,29,9433
4,29,2005,26,7,55,1.2545454545454546,5,0.05405405405405406,29,9599
4,29,2007,30,4,57,1.1578947368421053,6,0,29,10010
4,29,2006,32,6,62,1.096774193548387,13,0.1388888888888889,29,9796
4,29,2008,20,4,46,1.3695652173913044,3,0,29,10391
4,29,2009,33,13,82,1.2682926829268293,2,0,29,10518
4,29,2010,22,8,53,1.2830188679245282,2,0,29,10743
4,29,2011,36,17,93,1.086021505376344,2,0.11392405063291139,29,11031
4,29,2012,36,11,88,1.1363636363636365,5,0.04285714285714286,29,11039
4,29,2013,27,5,74,1.054054054054054,7,0,29,11166
4,29,2014,44,5,104,1.0096153846153846,5,0.06944444444444445,29,11193
4,29,2015,37,5,90,1.0444444444444445,2,0.265625,29,11499
4,29,2016,41,1,69,1,3,0.10909090909090909,29,11686
4,29,2017,30,1,30,1,2,0.21739130434782608,29,11734
4,30,2004,476,192,1146,1.4842931937172774,117,0.366412213740458,30,24110
4,30,2005,603,222,1490,1.5946308724832214,116,0.4029975020815987,30,24203
4,30,2007,404,128,1039,1.5004812319538017,73,0.4221938775510204,30,24508
4,30,2006,460,155,1201,1.6952539550374688,108,0.33156216790648246,30,24409
4,30,2008,351,160,1051,1.3396764985727878,96,0.5105067985166872,30,24740
4,30,2009,324,148,1013,1.2290227048371174,83,0.4896907216494845,30,24982
4,30,2010,347,146,940,1.2234042553191489,76,0.47285714285714286,30,25210
4,30,2011,364,230,1054,1.1935483870967742,76,0.4444444444444444,30,25256
4,30,2012,444,183,1171,1.1895815542271562,64,0.4608501118568233,30,25580
4,30,2013,506,172,1293,1.1554524361948957,60,0.45119521912350596,30,26127
4,30,2014,476,166,1116,1.0949820788530467,53,0.41762013729977115,30,26683
4,30,2015,649,106,1415,1.0600706713780919,65,0.5174632352941176,30,27228
4,30,2016,648,13,1029,1.0485908649173956,45,0.5544430538172715,30,27692
4,30,2017,419,0,419,1.0119331742243436,23,0.43989071038251365,30,27853
4,31,2004,395,79,946,1.4312896405919662,172,0.291220556745182,31,7619
4,31,2005,377,94,945,1.4084656084656084,143,0.28460038986354774,31,7943
4,31,2007,341,90,819,1.336996336996337,97,0.20674157303370785,31,8860
4,31,2006,275,57,624,1.3044871794871795,106,0.30275229357798167,31,8303
4,31,2008,335,70,826,1.2506053268765134,105,0.3638344226579521,31,9318
4,31,2009,278,47,660,1.2606060606060605,60,0.2555831265508685,31,10212
4,31,2010,275,56,696,1.1824712643678161,82,0.21409921671018275,31,10085
4,31,2011,231,65,590,1.1711864406779662,50,0.17268041237113402,31,10357
4,31,2012,288,39,610,1.1639344262295082,52,0.3403693931398417,31,10761
4,31,2013,238,51,451,1.0709534368070954,40,0.2,31,11170
4,31,2014,163,25,301,1.1827242524916943,5,0.3287037037037037,31,11584
4,31,2015,145,24,280,1.05,7,0.3435897435897436,31,12232
4,31,2016,222,14,335,1.0238805970149254,7,0.36186770428015563,31,12760
4,31,2017,151,0,151,1.0264900662251655,8,0.27559055118110237,31,12768
4,32,2004,64,20,146,1.3424657534246576,15,0.17142857142857143,32,11876
4,32,2005,60,26,153,1.2875816993464053,29,0.15584415584415584,32,12477
4,32,2007,72,67,232,1.1853448275862069,18,0.10695187165775401,32,13751
4,32,2006,62,48,199,1.07035175879397,35,0.056,32,12884
4,32,2008,71,37,163,1.0920245398773005,30,0.07407407407407407,32,14430
4,32,2009,77,22,156,1.25,15,0.17894736842105263,32,14925
4,32,2010,66,22,156,1.2243589743589745,15,0.2717391304347826,32,15286
4,32,2011,82,25,151,1.2649006622516556,35,0.07142857142857142,32,15419
4,32,2012,62,37,193,1.1243523316062176,12,0.2585034013605442,32,15356
4,32,2013,76,41,197,1.1421319796954315,9,0.07092198581560284,32,15276
